sale_dollars
108.7
26.65
65.98
35.28
229.98
45.72
653.4
531.36
13.98
33.75
184.5
21.36
354.24
813.9
2068.8
51.93
16.26
25.18
193.44
68.21
925.68
346.2
990.0
45.72
1304.4
2295.0
813.9
814.2
488.52
16.26
1664.4
566.7
38.97
530.18
32.97
282.24
324.0
944.7
90.0
1949.76
33.75
45.72
675.0
31.86
1086.6
90.0
488.52
108.0
1125.0
18.0
174.24
47.04
814.2
32.04
335.7
50.82
63.0
31.0
16.26
63.0
4885.2
44.08
21.36
33.24
217.8
42.32
44.08
112.47
675.0
9.74
813.9
45.46
71.72
45.46
18.0
727.92
98.94
30.0
1593.36
727.92
4275.0
562.5
111.1
33.75
813.9
86.96
99.0
45.72
214.17
31.5
112.47
871.2
50.13
16.26
653.4
813.9
930.6
45.72
35.28
4049.1
4499.4
7.0
891.0
1348.8
189.0
32.52
1624.8
8.61
3256.8
531.36
3492.72
3913.92
39.0
1628.4
3600.0
39.39
675.0
11.76
45.46
35.64
98.96
29.32
122.88
203.04
25067.52
985.5
877.8
25.18
7.4
95.96
32.04
50.82
134.88
1079.04
685.8
348.48
1218.6
419.4
102.96
813.9
814.2
22.48
337.2
32.04
35.28
900.0
113.65
11.52
685.8
71.97
30.0
109.32
90.0
16.95
522.72
217.8
64.48
524.16
2194.56
17.82
1674.0
26.52
14.0
29.22
105.64
45.72
290.88
270.0
538.92
24.25
1310.4
45.72
813.9
2588.4
1097.28
17.82
24.15
17.82
143.94
39.39
48.78
105.64
50.82
86.96
214.52
2104.92
387.0
6513.6
14.99
44.08
41.25
342.24
26.73
103.47
813.9
44.08
900.0
9.74
51.93
14.52
959.8
47.24
822.96
397.2
186.0
180.45
33.75
54.0
44.98
14.98
44.08
104.4
813.9
70.56
118.8
198.6
604.8
90.0
39.2
813.9
66.15
1382.4
1372.8
48.64
110.96
3036.6
27.0
488.34
98.96
4050.0
278.04
5199.36
90.0
109.2
1539.0
253.44
327.0
89.92
787.8
24.15
17.82
99.0
99.0
24.15
813.9
351.0
813.9
782.64
45.46
486.0
1628.4
419.4
435.6
1240.92
189.36
49.0
226.8
304.92
52.52
590.4
189.0
45.72
24.32
3132.0
86.96
729.0
71.88
2112.0
44.08
813.9
13.24
31.68
45.72
420.0
472.68
67.5
802.56
88.44
67.5
238.32
13.28
45.72
34.48
126.0
158.88
206.94
5591.04
90.0
1128.3
53.4
5699.4
63.12
813.9
210.0
269.04
13.24
1308.0
39.39
540.0
81.0
1627.8
842.04
56.0
900.0
543.96
65.65
47.24
17.05
35.28
384.0
3256.8
18.0
191.96
17.82
45.72
1543.08
86.96
45.72
5199.36
33.72
360.0
41.25
1703.52
37.28
170.88
540.0
39.6
522.72
253.92
50.36
360.0
30.0
35.96
1351.2
50.82
77.22
89.92
33.63
89.43
50.36
44.08
607.5
315.12
20.25
13003.2
189.36
31.0
25.2
17.5
197.94
4071.0
813.9
414.72
30.33
304.2
20.25
436.32
1518.72
5591.04
4804.8
435.6
134.95
86.94
842.04
105.04
900.0
89.92
70.77
105.64
4903.68
621.0
24.32
269.04
17.64
178.92
868.8
102.96
108.0
566.88
17.82
17.82
351.84
23.04
459.0
488.52
45.72
71.97
324.96
174.24
462.0
31.68
50.36
14.0
47.24
50.79
86.96
98.96
36.0
105.64
102.96
12533.76
98.94
814.2
653.4
189.0
11.76
15.84
26.52
233.73
17.1
31.68
39.2
33.75
230.4
265.32
67.5
63.0
2743.2
513.36
729.0
2699.4
168.0
45.72
335.4
13.24
27.95
18.9
25.18
2158.8
27.95
159.36
26.73
488.34
585.6
13.28
793.44
26.73
32.52
270.0
55.1
39.2
685.8
595.8
354.24
1069.2
43.5
400.5
44.08
342.24
110.88
9.0
44.08
128.22
24.36
101.22
44.97
95.96
91.44
391.5
44.08
158.88
106.56
432.0
33.24
253.44
45.72
488.34
240.84
98.97
210.08
45.46
685.8
9.74
488.52
30.0
50.82
39.39
14.0
132.78
221.04
112.05
6540.0
3577.5
731.52
24.8
39.39
12533.76
57.0
21.78
67.5
50.82
1219.14
79.2
30.45
51.93
1215.0
202.44
53.46
1889.16
269.04
27.92
117.99
14.52
91.52
522.72
319.68
45.72
885.6
297.0
3294.72
45.72
31.86
1664.4
87.0
17.05
34.15
729.0
813.9
39.39
86.94
45.46
66.9
446.04
39.0
1647.36
41.55
720.0
52.52
39.39
13.24
36.9
99.3
14.0
337.32
488.34
261.36
168.0
20.25
101.16
990.0
14.99
810.0
243.0
398.34
989.4
44.97
254.88
814.2
114.35
45.72
17.82
813.9
240.84
47.24
24.93
450.0
9450.0
357.84
269.46
134.94
363.6
49.59
24.32
30.45
39.0
174.24
41.94
540.0
83.1
70.56
29.22
404.64
1012.5
26.55
57.15
5591.04
9.74
5591.04
303.75
429.04
269.04
486.0
89.92
178.56
206.94
1295.52
68.21
38.12
74.16
477.18
16.26
25009.92
3132.0
114.3
88.92
102.96
101.4
944.64
83.52
2160.0
54.0
269.46
29.7
39.16
2249.4
238.32
22.13
37.31
77.14
39.39
16.26
16.9
427.68
6300.0
78.75
522.72
38.28
813.9
674.64
90.92
45.0
2570.4
168.0
105.64
593.64
23.04
229.98
23.04
27.08
45.72
1628.4
39.0
16.26
153.6
719.28
1619.4
31.68
268.56
23.94
27.68
178.92
7.0
414.72
42.32
17.82
679.68
705.6
314.94
1700.64
32.52
540.0
206.94
134.88
26.55
39.16
63.0
360.0
117.0
119.16
112.47
99.21
30.0
30.0
630.0
64.32
18.0
216.0
91.52
596.4
810.0
44.08
33.0
14.99
14.0
99.0
110.96
296.48
50.55
55.48
9.74
170.88
7.0
3421.44
472.08
5591.04
53.46
6.4
1498.68
86.96
106.56
1710.0
645.6
414.24
29.32
531.12
41.25
32.52
1628.4
3598.08
86.4
885.6
39.2
488.52
1079.4
354.24
3328.8
488.34
6297.0
189.0
29.7
2789.4
98.94
9.74
57.15
101.22
17.1
16.26
585.6
1304.4
18.0
212.76
701.64
1800.0
119.16
268.56
22.48
134.4
675.0
98.7
4071.0
13.13
119.25
44.76
998.64
13.32
110.96
23.04
2700.0
45.72
6.4
7.26
23.0
1239.84
174.24
1124.4
90.0
17.05
1125.0
28.8
93.0
86.96
99.3
86.96
540.0
16.9
22.48
89.96
86.94
9.74
44.72
88.8
982.8
242.64
813.9
17.82
217.8
189.0
813.9
32.52
119.22
317.76
397.2
57.0
69.94
33.63
1943.28
96.72
4226.4
435.6
25.2
1152.0
304.92
631.8
401.4
594.0
813.9
438.48
98.94
31.68
2441.7
32.04
178.56
813.9
24.32
1124.7
1349.4
24.24
213.6
634.32
210.0
39.39
198.6
813.9
91.48
1267.92
210.08
488.52
663.84
39.2
28.52
25.18
11952.72
7.26
15.84
23.04
18.0
25.18
3596.4
814.2
13.26
6.75
1628.4
22.33
217.8
533.52
170.94
23.05
35.64
614.34
118.8
48.7
18.0
619.92
105.64
472.68
229.98
202.44
5591.04
30.33
540.0
216.0
813.96
88.92
392.4
47.24
132.78
36.0
540.0
486.0
68.21
1026.0
194.7
33.57
23.87
112.47
822.96
528.96
35.64
631.26
419.4
488.52
86.94
360.0
174.24
64.48
47.98
26.52
252.0
39.0
50.89
41.25
16.9
47.98
108.0
202.44
32.52
45.46
899.7
90.0
345.6
24.32
442.8
1170.0
488.34
855.6
39.16
47.24
675.0
107.94
337.5
168.0
406.98
24.25
814.2
74.96
661.2
90.0
814.2
202.32
29.22
1252.8
89.92
48.95
202.44
202.44
217.8
16.26
405.0
24.36
32.52
386.88
757.8
91.48
23.04
1228.68
715.68
38.24
304.92
1124.4
562.68
45.72
327.6
1997.28
